2/4/17 0:00,1099.169125
3/4/17 0:00,1141.813
4/4/17 0:00,?
5/4/17 0:00,1133.079314
6/4/17 0:00,-
7/4/17 0:00,-
8/4/17 0:00,1181.149838
9/4/17 0:00,1208.8005
10/4/17 0:00,1207.744875
11/4/17 0:00,1226.617038
12/4/17 0:00,1218.92205
13/4/17 0:00,1180.023713
14/4/17 0:00,1185.260057
15/4/17 0:00,1184.880671
16/4/17 0:00,1186.927413
17/4/17 0:00,?
18/4/17 0:00,1216.186743
19/4/17 0:00,1217.930088
20/4/17 0:00,1241.686325
21/4/17 0:00,1258.361413
22/4/17 0:00,1261.311225
23/4/17 0:00,1257.988113
24/4/17 0:00,1262.902775
25/4/17 0:00,1279.414688
26/4/17 0:00,1309.109875
27/4/17 0:00,1345.353913
28/4/17 0:00,1331.294429
29/4/17 0:00,1334.979038
30/4/17 0:00,?
1/5/17 0:00,1417.172813
2/5/17 0:00,1452.076288
3/5/17 0:00,1507.576857
4/5/17 0:00,1508.292125
5/5/17 0:00,1533.335071
6/5/17 0:00,1560.4102
7/5/17 0:00,1535.868429
8/5/17 0:00,1640.619225
9/5/17 0:00,1721.284971
10/5/17 0:00,1762.88625
11/5/17 0:00,1820.990563
12/5/17 0:00,1720.4785
13/5/17 0:00,1771.920013
14/5/17 0:00,1776.3165
15/5/17 0:00,1723.126938
16/5/17 0:00,1739.031975
17/5/17 0:00,1807.485063
18/5/17 0:00,1899.082888
19/5/17 0:00,1961.520488
20/5/17 0:00,2052.909788
21/5/17 0:00,2046.534463
22/5/17 0:00,2090.662313
23/5/17 0:00,2287.710288
24/5/17 0:00,2379.193833
25/5/17 0:00,2387.206286
26/5/17 0:00,2211.976857
27/5/17 0:00,2014.052963
28/5/17 0:00,2192.9808
29/5/17 0:00,2275.9307
30/5/17 0:00,2239.205343
31/5/17 0:00,2285.933914
1/6/17 0:00,2399.242671
2/6/17 0:00,2446.142414
3/6/17 0:00,2525.765158
4/6/17 0:00,2516.173143
5/6/17 0:00,2698.313813
6/6/17 0:00,2883.313697
7/6/17 0:00,2664.920863
8/6/17 0:00,2792.999188
9/6/17 0:00,2827.4913
10/6/17 0:00,2845.372857
11/6/17 0:00,2961.829612
12/6/17 0:00,2657.675063
13/6/17 0:00,2748.185086
14/6/17 0:00,2447.041563
15/6/17 0:00,2442.48025
16/6/17 0:00,2464.959814
17/6/17 0:00,2665.927
18/6/17 0:00,2507.389252
19/6/17 0:00,2617.210263
20/6/17 0:00,2754.97825
21/6/17 0:00,2671.04325
22/6/17 0:00,2727.288013
23/6/17 0:00,2710.412286
24/6/17 0:00,2589.164888
25/6/17 0:00,2512.366286
26/6/17 0:00,2436.451057
27/6/17 0:00,2517.903114
28/6/17 0:00,2585.349186
29/6/17 0:00,2544.414475
30/6/17 0:00,2477.641375
1/7/17 0:00,2434.077863
2/7/17 0:00,2501.191343
3/7/17 0:00,2561.225429
4/7/17 0:00,2599.729838
5/7/17 0:00,2619.187503
6/7/17 0:00,2609.96775
7/7/17 0:00,?
8/7/17 0:00,2562.130662
9/7/17 0:00,2536.238938
10/7/17 0:00,2366.170143
11/7/17 0:00,2369.862129
12/7/17 0:00,2385.748571
13/7/17 0:00,2354.783417
14/7/17 0:00,2190.947833
15/7/17 0:00,2058.9956
16/7/17 0:00,1931.2143
17/7/17 0:00,2176.623488
18/7/17 0:00,2320.12225
19/7/17 0:00,2264.7657
20/7/17 0:00,2898.188417
21/7/17 0:00,2682.195363
22/7/17 0:00,2807.609857
23/7/17 0:00,2725.549717
24/7/17 0:00,2751.821029
25/7/17 0:00,2560.997917
26/7/17 0:00,2495.028586
27/7/17 0:00,2647.625
28/7/17 0:00,2781.636583
29/7/17 0:00,2722.512786
30/7/17 0:00,2745.955417
31/7/17 0:00,2866.431667
1/8/17 0:00,2710.413067
2/8/17 0:00,2693.633983
3/8/17 0:00,2794.117717
4/8/17 0:00,2873.851083
5/8/17 0:00,3218.115017
6/8/17 0:00,3252.562533
7/8/17 0:00,3407.226833
8/8/17 0:00,3457.374333
9/8/17 0:00,3357.326317
10/8/17 0:00,3424.4042
11/8/17 0:00,3632.506667
12/8/17 0:00,3852.802914
13/8/17 0:00,4125.54802
14/8/17 0:00,4282.992
15/8/17 0:00,4217.028329
16/8/17 0:00,4360.876871
17/8/17 0:00,4328.725717
18/8/17 0:00,4130.440067
19/8/17 0:00,4222.662214
20/8/17 0:00,4157.958033
21/8/17 0:00,4043.722
22/8/17 0:00,4082.180983
23/8/17 0:00,4174.95
24/8/17 0:00,4340.316717
25/8/17 0:00,4363.05445
26/8/17 0:00,4360.513317
27/8/17 0:00,4354.308333
28/8/17 0:00,4391.673517
29/8/17 0:00,4607.98545
30/8/17 0:00,4594.98785
31/8/17 0:00,4748.255
1/9/17 0:00,4911.740017
2/9/17 0:00,4580.38748
3/9/17 0:00,4648.159983
4/9/17 0:00,4344.098317
5/9/17 0:00,4488.72014
6/9/17 0:00,4641.822017
7/9/17 0:00,4654.6585
8/9/17 0:00,4310.750183
9/9/17 0:00,4375.55952
10/9/17 0:00,4329.955
11/9/17 0:00,4248.090017
12/9/17 0:00,4219.036617
13/9/17 0:00,?
14/9/17 0:00,3319.63
15/9/17 0:00,3774.265283
16/9/17 0:00,3763.62604
17/9/17 0:00,3746.060783
18/9/17 0:00,4093.316667
19/9/17 0:00,3943.413333
20/9/17 0:00,3977.561667
21/9/17 0:00,3658.898183
22/9/17 0:00,3637.50255
23/9/17 0:00,3776.3869
24/9/17 0:00,3703.04065
25/9/17 0:00,3942.555
26/9/17 0:00,3910.307383
27/9/17 0:00,4202.554983
28/9/17 0:00,4201.98905
29/9/17 0:00,4193.574667
30/9/17 0:00,4335.368317
1/10/17 0:00,4360.722967
2/10/17 0:00,4386.88375
3/10/17 0:00,4293.3066
4/10/17 0:00,4225.175
5/10/17 0:00,4338.852
6/10/17 0:00,4345.603333
7/10/17 0:00,4376.191667
8/10/17 0:00,4602.280883
9/10/17 0:00,4777.967817
10/10/17 0:00,4782.28
11/10/17 0:00,4819.485767
12/10/17 0:00,5325.130683
13/10/17 0:00,5563.806567
14/10/17 0:00,5739.438733
15/10/17 0:00,5647.311667
16/10/17 0:00,5711.205867
17/10/17 0:00,5603.71294
18/10/17 0:00,5546.1761
19/10/17 0:00,5727.6335
20/10/17 0:00,5979.45984
21/10/17 0:00,6020.371683
22/10/17 0:00,5983.18455
23/10/17 0:00,5876.079867
24/10/17 0:00,5505.827767
25/10/17 0:00,5669.622533
26/10/17 0:00,5893.138417
27/10/17 0:00,5772.504983
28/10/17 0:00,5776.69695
29/10/17 0:00,6155.43402
30/10/17 0:00,6105.87422
31/10/17 0:00,6388.645167
1/11/17 0:00,6665.306683
2/11/17 0:00,7068.0201
3/11/17 0:00,7197.72006
4/11/17 0:00,7437.543317
5/11/17 0:00,7377.012367
6/11/17 0:00,6989.071667
7/11/17 0:00,7092.127233
8/11/17 0:00,7415.87825
9/11/17 0:00,7158.03706
10/11/17 0:00,6719.39785
11/11/17 0:00,-
12/11/17 0:00,5716.301583
13/11/17 0:00,6550.227533
14/11/17 0:00,6635.412633
15/11/17 0:00,7301.42992
16/11/17 0:00,7815.0307
17/11/17 0:00,7786.884367
18/11/17 0:00,7817.140383
19/11/17 0:00,8007.654067
20/11/17 0:00,8255.596817
21/11/17 0:00,8059.8
22/11/17 0:00,8268.035
23/11/17 0:00,8148.95
24/11/17 0:00,8250.978333
25/11/17 0:00,8707.407267
26/11/17 0:00,9284.1438
27/11/17 0:00,9718.29505
28/11/17 0:00,9952.50882
29/11/17 0:00,9879.328333
30/11/17 0:00,10147.372
1/12/17 0:00,10883.912
2/12/17 0:00,11071.36833
3/12/17 0:00,11332.622
4/12/17 0:00,11584.83
5/12/17 0:00,11878.43333
6/12/17 0:00,13540.98
7/12/17 0:00,16501.97167
8/12/17 0:00,16007.43667
9/12/17 0:00,15142.83415
10/12/17 0:00,14869.805
11/12/17 0:00,16762.11667
12/12/17 0:00,17276.39333
13/12/17 0:00,16808.36667
14/12/17 0:00,16678.892
15/12/17 0:00,17771.9
16/12/17 0:00,19498.68333
17/12/17 0:00,19289.785
18/12/17 0:00,18961.85667
19/12/17 0:00,17737.11167
20/12/17 0:00,16026.27167
21/12/17 0:00,16047.51
22/12/17 0:00,15190.945
23/12/17 0:00,15360.26167
24/12/17 0:00,13949.175
25/12/17 0:00,14119.02833
26/12/17 0:00,15999.04833
27/12/17 0:00,-
28/12/17 0:00,14380.58167
29/12/17 0:00,14640.14
30/12/17 0:00,13215.574
31/12/17 0:00,14165.575
1/1/18 0:00,13812.18667
2/1/18 0:00,15005.85667
3/1/18 0:00,15053.26167
4/1/18 0:00,15199.355
5/1/18 0:00,17174.12
6/1/18 0:00,17319.198
7/1/18 0:00,16651.47167
8/1/18 0:00,15265.90667
9/1/18 0:00,14714.25333
10/1/18 0:00,15126.39833
11/1/18 0:00,13296.794
12/1/18 0:00,13912.882
13/1/18 0:00,14499.77333
14/1/18 0:00,13852.92
15/1/18 0:00,14012.196
16/1/18 0:00,11180.99833
17/1/18 0:00,11116.94667
18/1/18 0:00,11345.42333
19/1/18 0:00,11422.44
20/1/18 0:00,12950.79333
21/1/18 0:00,11505.228
22/1/18 0:00,10544.59333
23/1/18 0:00,11223.064
24/1/18 0:00,11282.25833
25/1/18 0:00,11214.44
26/1/18 0:00,10969.815
27/1/18 0:00,11524.77667
28/1/18 0:00,11765.71
29/1/18 0:00,11212.655
30/1/18 0:00,10184.06167
31/1/18 0:00,10125.01333
1/2/18 0:00,9083.258333
2/2/18 0:00,8901.901667
3/2/18 0:00,9076.678333
4/2/18 0:00,8400.648333
5/2/18 0:00,6838.816667
6/2/18 0:00,7685.633333
7/2/18 0:00,8099.958333
8/2/18 0:00,8240.536667
9/2/18 0:00,8535.516667
10/2/18 0:00,8319.876566
11/2/18 0:00,8343.455
12/2/18 0:00,8811.343333
13/2/18 0:00,8597.7675
14/2/18 0:00,9334.633333
15/2/18 0:00,9977.154
16/2/18 0:00,10127.16167
17/2/18 0:00,10841.99167
18/2/18 0:00,-
19/2/18 0:00,11110.965
20/2/18 0:00,11390.39167
21/2/18 0:00,10532.79167
22/2/18 0:00,9931.071667
23/2/18 0:00,10162.11667
24/2/18 0:00,9697.956
25/2/18 0:00,9696.593333
26/2/18 0:00,10348.60333
27/2/18 0:00,10763.88333
28/2/18 0:00,10370.165
1/3/18 0:00,11009.38167
2/3/18 0:00,11055.815
3/3/18 0:00,11326.94833
4/3/18 0:00,11430.18167
5/3/18 0:00,11595.54
6/3/18 0:00,10763.19833
7/3/18 0:00,10118.058
8/3/18 0:00,9429.111667
9/3/18 0:00,9089.278333
10/3/18 0:00,8746.002
11/3/18 0:00,9761.396667
12/3/18 0:00,9182.843333
13/3/18 0:00,9154.7
14/3/18 0:00,8151.531667
15/3/18 0:00,8358.121667
16/3/18 0:00,8530.402
17/3/18 0:00,7993.674644
18/3/18 0:00,8171.415
19/3/18 0:00,-
20/3/18 0:00,8986.948333
21/3/18 0:00,8947.753333
22/3/18 0:00,8690.408333
23/3/18 0:00,8686.826667
24/3/18 0:00,8662.378333
25/3/18 0:00,8617.296667
26/3/18 0:00,8197.548333
27/3/18 0:00,7876.195
28/3/18 0:00,7960.38
29/3/18 0:00,7172.28
30/3/18 0:00,6882.531667
31/3/18 0:00,6935.48
1/4/18 0:00,6794.105
